267,Lunar (bas/anor),lunar,,lithologies:basaltic&anorthositic,,,
386,Lunar (bas/gab brec),lunar,,lithologies:basaltic&gabbroic,breccia:1,,
271,Lunar (basalt),lunar,,lithologies:basalic,,,
234,Lunar (feldsp. breccia),lunar,,lithologies:feldspathic,breccia:1,,
203,Lunar (gabbro),lunar,,lithologies:gabbroic,,,
426,Lunar (norite),lunar,,lithologies:noritic,,,
384,Martian,martian,,,,,
419,Martian (basaltic breccia),martian,,other:basaltic clasts,breccia:1,,
52,Martian (chassignite),martian,,type:chassignite,,,
98,Martian (nakhlite),martian,,type:nakhlite,,,
161,Martian (OPX),martian,,other:orthopyroxene-rich,,,
114,Martian (shergottite),martian,,type:shergottite,,,
57,Mesosiderite,mesosiderite,,,,breccia:1,
275,Mesosiderite?,mesosiderite,,,,breccia:1,
227,Mesosiderite-A,mesosiderite,,petrologicclass:A,,breccia:1,
32,Mesosiderite-A1,mesosiderite,,petrologicclass:A,metamorphicgrade:1,breccia:1,
223,Mesosiderite-A2,mesosiderite,,petrologicclass:A,metamorphicgrade:2,breccia:1,
90,Mesosiderite-A3,mesosiderite,,petrologicclass:A,metamorphicgrade:3,breccia:1,
63,Mesosiderite-A3/4,mesosiderite,,petrologicclass:A,metamorphicgrade:3|4,breccia:1,
313,Mesosiderite-A4,mesosiderite,,petrologicclass:A,metamorphicgrade:4,breccia:1,
222,Mesosiderite-an,mesosiderite,,anomalous:1,,breccia:1,
284,Mesosiderite-B,mesosiderite,,petrologicclass:B,,breccia:1,
176,Mesosiderite-B1,mesosiderite,,petrologicclass:B,metamorphicgrade:1,breccia:1,
121,Mesosiderite-B2,mesosiderite,,petrologicclass:B,metamorphicgrade:2,breccia:1,
213,Mesosiderite-B4,mesosiderite,,petrologicclass:B,metamorphicgrade:4,breccia:1,
366,Mesosiderite-C,mesosiderite,,petrologicclass:C,,breccia:1,
322,Mesosiderite-C2,mesosiderite,,petrologicclass:C,metamorphicgrade:2,breccia:1,
31,OC,chondrite,sec:ordinary,,,,
371,OC3,chondrite,sec:ordinary,petrologictype:3,,,
95,Pallasite,pallasite,,,,,
351,Pallasite,pallasite,,,,,
224,"Pallasite, PES",pallasite,,chemicalgroup:ES,,,
93,"Pallasite, PMG",pallasite,,chemicalgroup:MG,,,
126,"Pallasite, PMG-an",pallasite,,chemicalgroup:MG,anomalous:1,,
448,Pallasite?,pallasite,,,,,
331,R,sec:R,,,,,
253,R3,chondrite,sec:R,petrologictype:3,,,
405,R3.4,chondrite,sec:R,petrologictype:3,,,
423,R3.5-4,chondrite,sec:R,breccia:1,petrologictype:3-4,,
228,R3.5-6,chondrite,sec:R,breccia:1,petrologictype:3-6,,
168,R3.6,chondrite,sec:R,petrologictype:3,,,
373,R3.7,chondrite,sec:R,petrologictype:3,,,
220,R3.8,chondrite,sec:R,petrologictype:3,,,
142,R3.8-5,chondrite,sec:R,breccia:1,petrologictype:3-5,,
109,R3.8-6,chondrite,sec:R,breccia:1,petrologictype:3-6,,
361,R3.9,chondrite,sec:R,petrologictype:3,,,
360,R3/4,chondrite,sec:R,petrologictype:3|4,,,
241,R3-4,chondrite,sec:R,breccia:1,petrologictype:3-4,,
397,R3-5,chondrite,sec:R,breccia:1,petrologictype:3-5,,
212,R3-6,chondrite,sec:R,breccia:1,petrologictype:3-6,,
204,R4,chondrite,sec:R,petrologictype:4,,,
364,R4/5,chondrite,sec:R,petrologictype:4|5,,,
323,R5,chondrite,sec:R,petrologictype:5,,,
334,R6,chondrite,sec:R,petrologictype:6,,,
215,Relict H,chondrite,sec:ordinary,group:H,relict,,
295,Relict iron,iron,,,relict,,
311,Relict OC,chondrite,sec:ordinary,,relict,,
21,Stone-uncl,stone,,,,,
464,Stone-ung,stone,,,,,
10,Unknown,unknown,,,,,
61,Ureilite,achondrite,,group:ureilite,,,
20,Ureilite-an,achondrite,,group:ureilite,anomalous:1,,
230,Ureilite-pmict,achondrite,,group:ureilite,breccia:1,,
105,Winonaite,achondrite,sec:primitive,group:winonaite,,,
